index,col1,col2,col3-bioproject,col4-biosample,col5,col7-organism,col5_is_acc,biosample_uid,assembly_uid,assembly_accession,url,organism
311,NZ,1281239,PRJNA224116,SAMN01885951,GCF_000461215.1,Escherichia_coli_UMEA_3317_1,True,1885951,56721,GCF_000461215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/215/GCF_000461215.1_Esch_coli_UMEA_3317-1_V1/GCF_000461215.1_Esch_coli_UMEA_3317-1_V1_genomic.fna.gz,Escherichia coli UMEA 3317-1 (E. coli)
312,NZ,1281241,PRJNA224116,SAMN01885953,GCF_000488135.1,Escherichia_coli_UMEA_3323_1,True,1885953,75661,GCF_000488135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/135/GCF_000488135.1_Esch_coli_UMEA_3323-1_V1/GCF_000488135.1_Esch_coli_UMEA_3323-1_V1_genomic.fna.gz,Escherichia coli UMEA 3323-1 (E. coli)
313,NZ,1281244,PRJNA224116,SAMN01885956,GCF_000461275.1,Escherichia_coli_UMEA_3337_1,True,1885956,56751,GCF_000461275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/275/GCF_000461275.1_Esch_coli_UMEA_3337-1_V1/GCF_000461275.1_Esch_coli_UMEA_3337-1_V1_genomic.fna.gz,Escherichia coli UMEA 3337-1 (E. coli)
314,NZ,1281258,PRJNA224116,SAMN01885970,GCF_000461475.1,Escherichia_coli_UMEA_3656_1,True,1885970,56851,GCF_000461475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/475/GCF_000461475.1_Esch_coli_UMEA_3656-1_V1/GCF_000461475.1_Esch_coli_UMEA_3656-1_V1_genomic.fna.gz,Escherichia coli UMEA 3656-1 (E. coli)
315,NZ,1281270,PRJNA224116,SAMN01885982,GCF_000461695.1,Escherichia_coli_UMEA_3805_1,True,1885982,56961,GCF_000461695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/695/GCF_000461695.1_Esch_coli_UMEA_3805-1_V1/GCF_000461695.1_Esch_coli_UMEA_3805-1_V1_genomic.fna.gz,Escherichia coli UMEA 3805-1 (E. coli)
316,NZ,1281278,PRJNA224116,SAMN01885990,GCF_000461855.1,Escherichia_coli_UMEA_4076_1,True,1885990,57041,GCF_000461855.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/855/GCF_000461855.1_Esch_coli_UMEA_4076-1_V1/GCF_000461855.1_Esch_coli_UMEA_4076-1_V1_genomic.fna.gz,Escherichia coli UMEA 4076-1 (E. coli)
317,NZ,1286331,PRJNA203638,SAMN01894010,NZ_AOQD,Escherichia_coli_TOP382_2,False,1894010,690618,GCF_000397265.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/397/265/GCF_000397265.1_Ec13_E1F2_TOP382-2_120714/GCF_000397265.1_Ec13_E1F2_TOP382-2_120714_genomic.fna.gz,Escherichia coli TOP382-2 (E. coli)
318,NZ,1286332,PRJNA203638,SAMN01894011,NZ_AOQE,Escherichia_coli_TOP382_3,False,1894011,690638,GCF_000397285.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/397/285/GCF_000397285.1_Ec13_E1F3_TOP382-3_120714/GCF_000397285.1_Ec13_E1F3_TOP382-3_120714_genomic.fna.gz,Escherichia coli TOP382-3 (E. coli)
319,NZ,1286350,PRJNA203638,SAMN01894029,NZ_AORA,Escherichia_coli_TOP2652,False,1894029,690978,GCF_000397625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/397/625/GCF_000397625.1_Ec72_E3U1_TOP2652_120714/GCF_000397625.1_Ec72_E3U1_TOP2652_120714_genomic.fna.gz,Escherichia coli TOP2652 (E. coli)
320,NZ,1286354,PRJNA203638,SAMN01894033,NZ_AOQZ,Escherichia_coli_TOP2662_4,False,1894033,691058,GCF_000397705.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/397/705/GCF_000397705.1_Ec72_E3F4_TOP2662-4_120714/GCF_000397705.1_Ec72_E3F4_TOP2662-4_120714_genomic.fna.gz,Escherichia coli TOP2662-4 (E. coli)
321,NZ,1317130,PRJNA224116,SAMN02470149,NZ_ASHA,Escherichia_coli_O157_str._NCCP15739,False,2470149,677818,GCF_000392555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/392/555/GCF_000392555.1_TG1203D3337/GCF_000392555.1_TG1203D3337_genomic.fna.gz,Escherichia coli O157 str. NCCP15739 (E. coli)
322,NZ,1317131,PRJNA203395,SAMN02470150,NZ_ASHB,Escherichia_coli_O157_str._NCCP15738,False,2470150,689018,GCF_000392575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/392/575/GCF_000392575.1_TG1203D3338/GCF_000392575.1_TG1203D3338_genomic.fna.gz,Escherichia coli O157 str. NCCP15738 (E. coli)
323,NZ,1322345,PRJNA207355,SAMN02471031,NZ_ASHD,Escherichia_coli_ATCC_25922,False,2471031,713108,GCF_000401755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/401/755/GCF_000401755.1_Escherichia_coli_ATCC_25922/GCF_000401755.1_Escherichia_coli_ATCC_25922_genomic.fna.gz,Escherichia coli ATCC 25922 (E. coli)
324,NZ,1328440,PRJNA224116,SAMN02138638,GCF_000522245.1,Escherichia_coli_BIDMC_15,True,2138638,93941,GCF_000522245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/522/245/GCF_000522245.1_Esch_coli_BIDMC_15_V2/GCF_000522245.1_Esch_coli_BIDMC_15_V2_genomic.fna.gz,Escherichia coli BIDMC 15 (E. coli)
325,NZ,1331062,PRJNA224116,SAMN02470023,GCF_000415485.1,Escherichia_coli_E2265,True,2470023,39011,GCF_000415485.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/415/485/GCF_000415485.1_E2265_1/GCF_000415485.1_E2265_1_genomic.fna.gz,Escherichia coli E2265 (E. coli)
326,NZ,1333596,PRJNA224116,SAMN02436900,GCF_000418615.1,Escherichia_coli_MC6002,True,2436900,565281,GCF_000418615.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/615/GCF_000418615.2_E_coliMC6002-1.0/GCF_000418615.2_E_coliMC6002-1.0_genomic.fna.gz,Escherichia coli MC6002 (E. coli)
327,NZ,1337385,PRJNA224773,SAMN02469991,NZ_ATKA,Escherichia_coli_SCD2,False,2469991,71471,GCF_000482065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/482/065/GCF_000482065.1_Escherichia_coli_SCD2/GCF_000482065.1_Escherichia_coli_SCD2_genomic.fna.gz,Escherichia coli SCD2 (E. coli)
328,NZ,1387071,PRJNA224116,SAMN02317210,NZ_JJOK,Escherichia_coli_O157_H7_str._T1543_06,False,2317210,212261,GCF_000747455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/455/GCF_000747455.1_O157_T154306_454/GCF_000747455.1_O157_T154306_454_genomic.fna.gz,Escherichia coli O157:H7 str. T1543_06 (E. coli)
329,NZ,1389416,PRJNA224116,SAMN02470234,NZ_AYOG,Escherichia_coli_LAU_EC5,False,2470234,568811,GCF_000498875.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/498/875/GCF_000498875.2_LAU-EC5/GCF_000498875.2_LAU-EC5_genomic.fna.gz,Escherichia coli LAU-EC5 (E. coli)
330,NZ,1389419,PRJNA224116,SAMN02470235,NZ_AYNH,Escherichia_coli_LAU_EC8,False,2470235,568961,GCF_000506585.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/506/585/GCF_000506585.2_WGS_Escherichia_coli_EC8/GCF_000506585.2_WGS_Escherichia_coli_EC8_genomic.fna.gz,Escherichia coli LAU-EC8 (E. coli)
331,NZ,1389420,PRJNA224116,SAMN02470239,NZ_AYNI,Escherichia_coli_LAU_EC9,False,2470239,568921,GCF_000506485.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/506/485/GCF_000506485.2_WGS_Escherichia_coli_EC9/GCF_000506485.2_WGS_Escherichia_coli_EC9_genomic.fna.gz,Escherichia coli LAU-EC9 (E. coli)
332,NZ,1389424,PRJNA224116,SAMN02470231,NZ_AYOO,Escherichia_coli_LAU_EC3,False,2470231,568791,GCF_000498815.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/498/815/GCF_000498815.2_EC3/GCF_000498815.2_EC3_genomic.fna.gz,Escherichia coli LAU-EC3 (E. coli)
333,NZ,1392853,PRJNA224116,SAMN02335246,GCF_000471165.1,Escherichia_coli_M7,True,2335246,65611,GCF_000471165.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/471/165/GCF_000471165.1_E_coliM7-1.0/GCF_000471165.1_E_coliM7-1.0_genomic.fna.gz,Escherichia coli M7 (E. coli)
334,NZ,1392870,PRJNA224116,SAMN02335252,GCF_000471525.1,Escherichia_coli_K2,True,2335252,65791,GCF_000471525.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/471/525/GCF_000471525.1_E_coliK2-1.0/GCF_000471525.1_E_coliK2-1.0_genomic.fna.gz,Escherichia coli K2 (E. coli)
335,NZ,1405294,PRJNA231613,SAMN02469308,NZ_AZCA,Escherichia_coli_ATCC_BAA_2215,False,2469308,85891,GCF_000506845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/506/845/GCF_000506845.1_Q459v3/GCF_000506845.1_Q459v3_genomic.fna.gz,Escherichia coli ATCC BAA-2215 (E. coli)
336,NZ,1411694,PRJNA224116,SAMN02471506,NZ_AYQH,Escherichia_coli_38.52,False,2471506,84251,GCF_000503675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/675/GCF_000503675.1_Ecoli38.52/GCF_000503675.1_Ecoli38.52_genomic.fna.gz,Escherichia coli 38.52 (E. coli)
337,NZ,1411696,PRJNA224116,SAMN02471497,NZ_AYQJ,Escherichia_coli_1350,False,2471497,84271,GCF_000503715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/715/GCF_000503715.1_Ecoli1350/GCF_000503715.1_Ecoli1350_genomic.fna.gz,Escherichia coli 1350 (E. coli)
338,NZ,1412821,PRJNA224116,SAMN02471491,NZ_AYQR,Escherichia_coli_85B,False,2471491,84121,GCF_000503415.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/415/GCF_000503415.1_Ecoli85B/GCF_000503415.1_Ecoli85B_genomic.fna.gz,Escherichia coli 85B (E. coli)
339,NZ,1412833,PRJNA224116,SAMN02471475,NZ_AYJZ,Escherichia_coli_FAH1,False,2471475,88161,GCF_000511465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/511/465/GCF_000511465.1_EcoliFAH1/GCF_000511465.1_EcoliFAH1_genomic.fna.gz,Escherichia coli FAH1 (E. coli)
340,NZ,1412834,PRJNA224116,SAMN03067748,GCF_000765435.1,Escherichia_coli_FAP1,True,3067748,216481,GCF_000765435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/765/435/GCF_000765435.1_ASM76543v1/GCF_000765435.1_ASM76543v1_genomic.fna.gz,Escherichia coli FAP1 (E. coli)
341,NZ,1433129,PRJNA224116,,NZ_CBWB,Escherichia_coli_IS5,False,,,,,
342,NZ,1438673,PRJNA224116,SAMN02581286,GCF_000692475.1,Escherichia_coli_BIDMC_65,True,2581286,179271,GCF_000692475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/475/GCF_000692475.1_Esch_coli_BIDMC_65_V1/GCF_000692475.1_Esch_coli_BIDMC_65_V1_genomic.fna.gz,Escherichia coli BIDMC 65 (E. coli)
343,NZ,1438681,PRJNA224116,SAMN02581298,GCF_000692635.1,Escherichia_coli_BIDMC_77,True,2581298,179351,GCF_000692635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/635/GCF_000692635.1_Esch_coli_BIDMC_77_V1/GCF_000692635.1_Esch_coli_BIDMC_77_V1_genomic.fna.gz,Escherichia coli BIDMC 77 (E. coli)
344,NZ,1438682,PRJNA224116,SAMN02581299,GCF_000692655.1,Escherichia_coli_BIDMC_78,True,2581299,179361,GCF_000692655.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/655/GCF_000692655.1_Esch_coli_BIDMC_78_V1/GCF_000692655.1_Esch_coli_BIDMC_78_V1_genomic.fna.gz,Escherichia coli BIDMC 78 (E. coli)
345,NZ,1438683,PRJNA224116,SAMN02581300,GCF_000692675.1,Escherichia_coli_BIDMC_79,True,2581300,179371,GCF_000692675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/675/GCF_000692675.1_Esch_coli_BIDMC_79_V1/GCF_000692675.1_Esch_coli_BIDMC_79_V1_genomic.fna.gz,Escherichia coli BIDMC 79 (E. coli)
346,NZ,1438686,PRJNA224116,SAMN02581379,GCF_000692735.1,Escherichia_coli_CHS_77,True,2581379,179401,GCF_000692735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/735/GCF_000692735.1_Esch_coli_CHS_77_V1/GCF_000692735.1_Esch_coli_CHS_77_V1_genomic.fna.gz,Escherichia coli CHS 77 (E. coli)
347,NZ,1438695,PRJNA224116,SAMN02581271,GCF_000692875.1,Escherichia_coli_UCI_65,True,2581271,179471,GCF_000692875.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/875/GCF_000692875.1_Esch_coli_UCI_65_V1/GCF_000692875.1_Esch_coli_UCI_65_V1_genomic.fna.gz,Escherichia coli UCI 65 (E. coli)
348,NZ,1444048,PRJNA224116,SAMN02687533,NZ_JORZ,Escherichia_coli_8_415_05_S1_C1,False,2687533,189931,GCF_000713425.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/713/425/GCF_000713425.1_ASM71342v1/GCF_000713425.1_ASM71342v1_genomic.fna.gz,Escherichia coli 8-415-05_S1_C1 (E. coli)
349,NZ,1444055,PRJNA224116,SAMN02680192,NZ_JNRU,Escherichia_coli_3_073_06_S1_C1,False,2680192,185581,GCF_000704845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/845/GCF_000704845.1_ASM70484v1/GCF_000704845.1_ASM70484v1_genomic.fna.gz,Escherichia coli 3-073-06_S1_C1 (E. coli)
350,NZ,1444088,PRJNA224116,SAMN02680215,NZ_JOQF,Escherichia_coli_4_203_08_S1_C2,False,2680215,190191,GCF_000713945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/713/945/GCF_000713945.1_ASM71394v1/GCF_000713945.1_ASM71394v1_genomic.fna.gz,Escherichia coli 4-203-08_S1_C2 (E. coli)
351,NZ,1444108,PRJNA224116,SAMN02687535,NZ_JNRQ,Escherichia_coli_3_020_07_S1_C3,False,2687535,185541,GCF_000704765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/765/GCF_000704765.1_ASM70476v1/GCF_000704765.1_ASM70476v1_genomic.fna.gz,Escherichia coli 3-020-07_S1_C3 (E. coli)
352,NZ,1444121,PRJNA224116,SAMN02687494,NZ_JNPI,Escherichia_coli_2_177_06_S3_C1,False,2687494,184981,GCF_000703645.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/703/645/GCF_000703645.1_ASM70364v1/GCF_000703645.1_ASM70364v1_genomic.fna.gz,Escherichia coli 2-177-06_S3_C1 (E. coli)
353,NZ,1444127,PRJNA224116,SAMN02680249,NZ_JNRH,Escherichia_coli_2_474_04_S3_C1,False,2680249,185451,GCF_000704585.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/585/GCF_000704585.1_ASM70458v1/GCF_000704585.1_ASM70458v1_genomic.fna.gz,Escherichia coli 2-474-04_S3_C1 (E. coli)
354,NZ,1444128,PRJNA224116,SAMN02687513,NZ_JOQQ,Escherichia_coli_5_172_05_S3_C1,False,2687513,190311,GCF_000714175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/175/GCF_000714175.1_ASM71417v1/GCF_000714175.1_ASM71417v1_genomic.fna.gz,Escherichia coli 5-172-05_S3_C1 (E. coli)
355,NZ,1444129,PRJNA224116,SAMN02680196,NZ_JOQY,Escherichia_coli_5_366_08_S3_C1,False,2680196,190381,GCF_000714335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/335/GCF_000714335.1_ASM71433v1/GCF_000714335.1_ASM71433v1_genomic.fna.gz,Escherichia coli 5-366-08_S3_C1 (E. coli)
356,NZ,1444134,PRJNA224116,SAMN02687483,NZ_JJLV,Escherichia_coli_1_182_04_S3_C1,False,2687483,144501,GCF_000627965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/965/GCF_000627965.1_ASM62796v1/GCF_000627965.1_ASM62796v1_genomic.fna.gz,Escherichia coli 1-182-04_S3_C1 (E. coli)
357,NZ,1444135,PRJNA224116,SAMN02680253,NZ_JJLU,Escherichia_coli_1_250_04_S3_C1,False,2680253,144241,GCF_000627435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/435/GCF_000627435.1_ASM62743v1/GCF_000627435.1_ASM62743v1_genomic.fna.gz,Escherichia coli 1-250-04_S3_C1 (E. coli)
358,NZ,1444147,PRJNA224116,SAMN02680137,NZ_JMGT,Escherichia_coli_2_005_03_S3_C2,False,2680137,176561,GCF_000687105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/105/GCF_000687105.1_ASM68710v1/GCF_000687105.1_ASM68710v1_genomic.fna.gz,Escherichia coli 2-005-03_S3_C2 (E. coli)
359,NZ,1444154,PRJNA224116,SAMN02680157,NZ_JNQQ,Escherichia_coli_2_316_03_S3_C2,False,2680157,185191,GCF_000704065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/065/GCF_000704065.1_ASM70406v1/GCF_000704065.1_ASM70406v1_genomic.fna.gz,Escherichia coli 2-316-03_S3_C2 (E. coli)
360,NZ,1444163,PRJNA224116,SAMN02689029,NZ_JOSR,Escherichia_coli_1_250_04_S3_C2,False,2689029,190121,GCF_000713815.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/713/815/GCF_000713815.1_ASM71381v1/GCF_000713815.1_ASM71381v1_genomic.fna.gz,Escherichia coli 1-250-04_S3_C2 (E. coli)
361,NZ,1444165,PRJNA224116,SAMN02689044,GCF_000711515.1,Escherichia_coli_3_020_07_S3_C2,True,2689044,188881,GCF_000711515.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/515/GCF_000711515.1_ASM71151v1/GCF_000711515.1_ASM71151v1_genomic.fna.gz,Escherichia coli 3-020-07_S3_C2 (E. coli)
362,NZ,1444186,PRJNA224116,SAMN02687514,NZ_JOQO,Escherichia_coli_5_172_05_S3_C3,False,2687514,190281,GCF_000714135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/135/GCF_000714135.1_ASM71413v1/GCF_000714135.1_ASM71413v1_genomic.fna.gz,Escherichia coli 5-172-05_S3_C3 (E. coli)
363,NZ,1444190,PRJNA224116,SAMN02680172,NZ_JHDL,Escherichia_coli_1_110_08_S3_C3,False,2680172,133131,GCF_000601335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/601/335/GCF_000601335.1_ASM60133v1/GCF_000601335.1_ASM60133v1_genomic.fna.gz,Escherichia coli 1-110-08_S3_C3 (E. coli)
364,NZ,1444194,PRJNA224116,SAMN02680147,NZ_JNMH,Escherichia_coli_3_373_03_S3_C3,False,2680147,183301,GCF_000700245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/700/245/GCF_000700245.1_ASM70024v1/GCF_000700245.1_ASM70024v1_genomic.fna.gz,Escherichia coli 3-373-03_S3_C3 (E. coli)
365,NZ,1444196,PRJNA224116,SAMN02680207,NZ_JOQH,Escherichia_coli_4_203_08_S3_C3,False,2680207,190211,GCF_000713985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/713/985/GCF_000713985.1_ASM71398v1/GCF_000713985.1_ASM71398v1_genomic.fna.gz,Escherichia coli 4-203-08_S3_C3 (E. coli)
366,NZ,1444209,PRJNA224116,SAMN02689043,NZ_JONA,Escherichia_coli_2_460_02_S4_C1,False,2689043,188911,GCF_000711565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/565/GCF_000711565.1_ASM71156v1/GCF_000711565.1_ASM71156v1_genomic.fna.gz,Escherichia coli 2-460-02_S4_C1 (E. coli)
367,NZ,1444215,PRJNA224116,SAMN02680218,NZ_JHDK,Escherichia_coli_1_110_08_S4_C1,False,2680218,133141,GCF_000601355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/601/355/GCF_000601355.1_ASM60135v1/GCF_000601355.1_ASM60135v1_genomic.fna.gz,Escherichia coli 1-110-08_S4_C1 (E. coli)
368,NZ,1444216,PRJNA224116,SAMN02687502,NZ_JJLQ,Escherichia_coli_1_176_05_S4_C1,False,2687502,144181,GCF_000627315.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/315/GCF_000627315.1_ASM62731v1/GCF_000627315.1_ASM62731v1_genomic.fna.gz,Escherichia coli 1-176-05_S4_C1 (E. coli)
369,NZ,1444224,PRJNA224116,SAMN02680173,NZ_JNMW,Escherichia_coli_3_373_03_S4_C1,False,2680173,183511,GCF_000700665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/700/665/GCF_000700665.1_ASM70066v1/GCF_000700665.1_ASM70066v1_genomic.fna.gz,Escherichia coli 3-373-03_S4_C1 (E. coli)
370,NZ,1444236,PRJNA224116,SAMN02680145,NZ_JNRA,Escherichia_coli_2_427_07_S4_C2,False,2680145,185381,GCF_000704445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/445/GCF_000704445.1_ASM70444v1/GCF_000704445.1_ASM70444v1_genomic.fna.gz,Escherichia coli 2-427-07_S4_C2 (E. coli)
371,NZ,1444240,PRJNA224116,SAMN02680208,NZ_JOQM,Escherichia_coli_5_366_08_S4_C2,False,2680208,190271,GCF_000714095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/095/GCF_000714095.1_ASM71409v1/GCF_000714095.1_ASM71409v1_genomic.fna.gz,Escherichia coli 5-366-08_S4_C2 (E. coli)
372,NZ,1444258,PRJNA224116,SAMN02687493,NZ_JJLJ,Escherichia_coli_2_005_03_S4_C3,False,2687493,144061,GCF_000627075.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/075/GCF_000627075.1_ASM62707v1/GCF_000627075.1_ASM62707v1_genomic.fna.gz,Escherichia coli 2-005-03_S4_C3 (E. coli)
373,NZ,1444265,PRJNA224116,SAMN02680150,NZ_JNQU,Escherichia_coli_2_316_03_S4_C3,False,2680150,185331,GCF_000704345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/345/GCF_000704345.1_ASM70434v1/GCF_000704345.1_ASM70434v1_genomic.fna.gz,Escherichia coli 2-316-03_S4_C3 (E. coli)
374,NZ,1444267,PRJNA224116,SAMN02687536,NZ_JNRF,Escherichia_coli_2_460_02_S4_C3,False,2687536,185431,GCF_000704545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/704/545/GCF_000704545.1_ASM70454v1/GCF_000704545.1_ASM70454v1_genomic.fna.gz,Escherichia coli 2-460-02_S4_C3 (E. coli)
375,NZ,1444282,PRJNA224116,SAMN02687481,NZ_JORJ,Escherichia_coli_6_319_05_S4_C3,False,2687481,189791,GCF_000713115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/713/115/GCF_000713115.1_ASM71311v1/GCF_000713115.1_ASM71311v1_genomic.fna.gz,Escherichia coli 6-319-05_S4_C3 (E. coli)
376,NZ,1446498,PRJNA224116,SAMN02353073,NZ_JHJS,Escherichia_coli_O111_H8_str._F6627,False,2353073,140081,GCF_000618125.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/618/125/GCF_000618125.1_EcF6627/GCF_000618125.1_EcF6627_genomic.fna.gz,Escherichia coli O111:H8 str. F6627 (E. coli)
377,NZ,1446515,PRJNA224116,SAMN02352924,NZ_JHKU,Escherichia_coli_O111_NM_str._08_4487,False,2352924,570231,GCF_000616685.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/616/685/GCF_000616685.2_Ec08-4487/GCF_000616685.2_Ec08-4487_genomic.fna.gz,Escherichia coli O111:NM str. 08-4487 (E. coli)
378,NZ,1446516,PRJNA224116,SAMN02352940,NZ_JHGU,Escherichia_coli_O111_NM_str._2009C_4006,False,2352940,570761,GCF_000619225.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/619/225/GCF_000619225.2_Ec2009C-4006/GCF_000619225.2_Ec2009C-4006_genomic.fna.gz,Escherichia coli O111:NM str. 2009C-4006 (E. coli)
379,NZ,1446517,PRJNA224116,SAMN02352942,NZ_JHGS,Escherichia_coli_O111_NM_str._2009C_4052,False,2352942,570701,GCF_000619005.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/619/005/GCF_000619005.2_Ec2009C-4052/GCF_000619005.2_Ec2009C-4052_genomic.fna.gz,Escherichia coli O111:NM str. 2009C-4052 (E. coli)
380,NZ,1446548,PRJNA224116,SAMN02352921,NZ_JHKX,Escherichia_coli_O118_H16_str._08_3651,False,2352921,139621,GCF_000616625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/616/625/GCF_000616625.1_Ec08-3651/GCF_000616625.1_Ec08-3651_genomic.fna.gz,Escherichia coli O118:H16 str. 08-3651 (E. coli)
381,NZ,1446555,PRJNA224116,SAMN02352941,NZ_JHGT,Escherichia_coli_O121_H19_str._2009C_4050,False,2352941,570881,GCF_000619745.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/619/745/GCF_000619745.2_Ec2009C-4050/GCF_000619745.2_Ec2009C-4050_genomic.fna.gz,Escherichia coli O121:H19 str. 2009C-4050 (E. coli)
382,NZ,1446562,PRJNA224116,SAMN02352977,NZ_JHFK,Escherichia_coli_O121_H19_str._2010C_3840,False,2352977,139261,GCF_000615505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/615/505/GCF_000615505.1_Ec2010C-3840/GCF_000615505.1_Ec2010C-3840_genomic.fna.gz,Escherichia coli O121:H19 str. 2010C-3840 (E. coli)
383,NZ,1446612,PRJNA224116,SAMN02352914,NZ_JHNE,Escherichia_coli_O157_H7_str._07_3391,False,2352914,570491,GCF_000617725.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/617/725/GCF_000617725.2_Ec07-3391/GCF_000617725.2_Ec07-3391_genomic.fna.gz,Escherichia coli O157:H7 str. 07-3391 (E. coli)
384,NZ,1446621,PRJNA224116,SAMN02352958,NZ_JHGC,Escherichia_coli_O157_H7_str._2009EL2109,False,2352958,139111,GCF_000615015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/615/015/GCF_000615015.1_Ec2009EL2109/GCF_000615015.1_Ec2009EL2109_genomic.fna.gz,Escherichia coli O157:H7 str. 2009EL2109 (E. coli)
